i_rep;i_fol;alg;i_run;acc_train;acc_test;a0;a1;a2
8;3;DiagonalCMA;5;7.644547299662709;9.053788701357256;0.07629528327034416;3.016712227638111;0.32492015392295837
8;3;DiagonalCMA;6;7.645268934142796;9.059686159615062;0.07679595510875016;3.0260950510450186;0.30971792869773773
8;3;DiagonalCMA;7;7.642951274648096;9.025332785869775;0.07319633527703392;2.9753244051990424;0.3904224164270947
8;3;DiagonalCMA;8;7.647005204632708;9.109333578939035;0.08008974514757744;3.0480706379525033;0.2657346544419002
8;3;DiagonalCMA;9;7.643030911615373;9.022940803486987;0.07294336353593674;2.9713237526284715;0.3984590257773335
8;3;DiagonalCMA;10;7.642821125916867;9.0245936138138;0.07323209821924823;2.973240837276529;0.395133344153555
8;3;QrDE;1;7.643917911852019;9.022326995505212;0.07370065847592971;3.0079905778487013;0.34720672197701585
8;3;QrDE;2;7.642438914447758;9.02488772883567;0.07338790601244996;2.978949349194505;0.38522001960349783
8;3;QrDE;3;7.8167887372098095;9.18894856551144;0.06965076930633271;2.740735375600802;0.7570943023168817
8;3;QrDE;4;7.694978680635726;8.781776224376717;0.04400016562095398;3.094948152027428;0.3964241930784205
8;3;QrDE;5;8.285038515788507;8.894774802023262;-0.027349038363600996;2.9369107721934107;0.9663888455751108
8;3;QrDE;6;7.643860559296132;9.053982230457787;0.07611856853639504;2.9981339226473205;0.35121577330333265
8;3;QrDE;7;7.6487861893910285;8.95952528919307;0.06654031709290922;2.9741090661448903;0.4166607020247394
8;3;QrDE;8;7.642530748623501;9.025338895800246;0.07353319149456217;2.980096313447826;0.38371992141913003
8;3;QrDE;9;7.642977580551868;9.014791427766266;0.07294150438585732;2.989358589964741;0.3767789536881572
8;3;QrDE;10;7.6433213687723836;8.996063379756219;0.07119565864667474;2.983033675538063;0.39143600942981005
8;3;NelderMead;1;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;2;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;3;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;4;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;5;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;6;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;7;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;8;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;9;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;NelderMead;10;7.642419170789104;9.024601630971546;0.07334393689302418;2.97882687700678;0.3854432984790173
8;3;RandomSearch;1;50.55536638318829;60.099366556089414;1.0168258570656832;6.601299226087498;-11.001142027852786
8;3;RandomSearch;2;61.519566884102396;67.38244041803057;-1.305556325356271;-4.595687978667193;18.475509102121848
8;3;RandomSearch;3;10.425122299376659;11.930765352996737;0.13506272173178502;2.742350784750357;0.8557402970454362
8;3;RandomSearch;4;42.13049516598936;42.213560590322544;-0.1491138255849478;0.6885219076839775;2.706412620037703
8;3;RandomSearch;5;45.089399983223224;46.385921532281905;0.15946703508173954;-3.1138161562837183;10.917048256992615
8;3;RandomSearch;6;47.43894798787008;48.2726195196253;0.9800687933733556;7.621456219992886;-8.837310744601098
8;3;RandomSearch;7;40.32730207083182;40.13036023498808;-0.31190537492476267;5.992842127994045;-4.296576034170144
8;3;RandomSearch;8;41.81870773756373;43.85204487453494;-1.2003017611907438;0.17166997755448676;9.253305526539677
8;3;RandomSearch;9;35.4453127300674;38.641809339552644;0.3388797340000309;8.98716647078249;-9.14050199316683
8;3;RandomSearch;10;40.49474811464219;40.182400063140165;-0.18430938931535223;3.262895899053433;3.274734693547231
8;3;ScrHammersleySearch;1;32.14106665340406;36.05981089947113;0.32499999999999574;8.50830078125;-8.695320835238533
8;3;ScrHammersleySearch;2;42.17981015651541;47.53089261294707;0.375;-3.99169921875;10.387136107300712
8;3;ScrHammersleySearch;3;42.17981015651541;47.53089261294707;0.375;-3.99169921875;10.387136107300712
8;3;ScrHammersleySearch;4;42.17981015651541;47.53089261294707;0.375;-3.99169921875;10.387136107300712
8;3;ScrHammersleySearch;5;32.14106665340406;36.05981089947113;0.32499999999999574;8.50830078125;-8.695320835238533
8;3;ScrHammersleySearch;6;32.14106665340406;36.05981089947113;0.32499999999999574;8.50830078125;-8.695320835238533
8;3;ScrHammersleySearch;7;42.17981015651541;47.53089261294707;0.375;-3.99169921875;10.387136107300712
8;3;ScrHammersleySearch;8;32.14106665340406;36.05981089947113;0.32499999999999574;8.50830078125;-8.695320835238533
8;3;ScrHammersleySearch;9;42.17981015651541;47.53089261294707;0.375;-3.99169921875;10.387136107300712
8;3;ScrHammersleySearch;10;42.17981015651541;47.53089261294707;0.375;-3.99169921875;10.387136107300712
9;1;OnePlusOne;1;8.094741296188877;7.971753221159762;0.04866826558959795;3.154590458133799;0.2619279195550428
9;1;OnePlusOne;2;8.083441335359725;8.044804011505821;0.056053961875452106;2.948114340090109;0.49872655922121356
9;1;OnePlusOne;3;8.079302611218692;8.044846199257613;0.058024154131082216;2.9638094052961304;0.4674657881547552
9;1;OnePlusOne;4;8.091245074801218;8.01446825141193;0.056650155988123;3.112409864318916;0.27925153069142994
9;1;OnePlusOne;5;8.079251919530043;8.044402128881899;0.05797787238848642;2.9643208826356546;0.46706588094677925
9;1;OnePlusOne;6;8.079924646724166;8.049769810237047;0.058506357023035784;2.9578808005948085;0.47253193487305584
9;1;OnePlusOne;7;8.079588194429684;8.047347971208957;0.058284892906910385;2.9609278808206874;0.46971875678328495
9;1;OnePlusOne;8;8.092966424355637;7.973398679963704;0.04926843135447672;3.1443700177756297;0.2737485985957683
9;1;OnePlusOne;9;8.085852792953448;8.050828395249233;0.06398300229182398;3.049063571644651;0.32990555359594653
9;1;OnePlusOne;10;8.094121546351715;7.994026711040765;0.05259937492595246;3.1387893526837995;0.262492563745349
9;1;DE;1;8.079831413650005;8.030473596311737;0.05550984468211686;2.9724377007350804;0.4676585634945177
9;1;DE;2;8.077626941530331;8.036303086996115;0.058627267122026;2.985421194705251;0.4386869277514187
9;1;DE;3;8.505471686109884;8.546783789120763;0.029830713917060808;2.577056476976522;1.1654355786259096
9;1;DE;4;8.921027502582145;9.055165987278427;-0.0035120308809455797;2.4218087595060376;1.5855040138197865
9;1;DE;5;8.079578905532363;8.029687342760054;0.05669176900291086;2.982941224462282;0.4542906458519034
9;1;DE;6;8.078834249757623;8.029157592462449;0.05624415380749346;2.980881118277423;0.45333487756193236
9;1;DE;7;8.082828640603974;7.972655136547719;0.05009554786657712;3.0481495297675694;0.4030094640224946
9;1;DE;8;8.07775325656446;8.034970370730433;0.058666891186203295;2.9885535982500477;0.43443353474744223
9;1;DE;9;8.12263773637008;7.979155730946208;0.04608087088958934;3.201679378507213;0.20185233319643767
9;1;DE;10;8.341853626196267;8.231069902867167;0.043720793413333965;3.433711335340172;-0.1181144992563552
9;1;RealSpacePSO;1;8.077521236966561;8.03566654182534;0.0586227331594117;2.9866364087172026;0.43731414530998747
9;1;RealSpacePSO;2;8.077521236945854;8.035666540890775;0.05862273372953409;2.986636415098144;0.4373141344317973
9;1;RealSpacePSO;3;8.077521236755288;8.03566654327782;0.058622733947835674;2.98663641198527;0.4373141387665763
9;1;RealSpacePSO;4;8.077521242176754;8.035666591821515;0.05862272915894787;2.986636272448477;0.4373144069479544
9;1;RealSpacePSO;5;8.077521237252801;8.035666540095448;0.05862273232817193;2.986636405625602;0.4373141522763809
9;1;RealSpacePSO;6;8.07752123951447;8.035666570438138;0.05862273204267079;2.9866363401293867;0.4373142762791387
9;1;RealSpacePSO;7;8.077521236834095;8.035666543167869;0.05862273395570569;2.986636412354366;0.4373141371119299
9;1;RealSpacePSO;8;8.077521237020774;8.035666543455392;0.05862273346420006;2.9866364078352294;0.4373141458387817
9;1;RealSpacePSO;9;8.077521239262122;8.035666565223872;0.05862273560717181;2.9866363813561847;0.4373141731251818
9;1;RealSpacePSO;10;8.077521237112565;8.035666542663277;0.05862273298364355;2.986636405549046;0.4373141516192281
9;1;CMA;1;8.081478031256419;7.994354530024145;0.053095929713107004;3.0339269282112755;0.4030218696692369
9;1;CMA;2;8.077961614140472;8.031401299678423;0.05786431495801425;2.9890306236298314;0.43853620358594597
9;1;CMA;3;8.077570470357918;8.035132992609192;0.0585360982266275;2.987004287201727;0.43730156357786326
9;1;CMA;4;8.077896752624994;8.030789437524474;0.05799928220082796;2.9913490505887967;0.43450704827251496
9;1;CMA;5;8.133993808046542;8.178426683937959;0.06562718481335157;2.848793442104288;0.6003363631229496
9;1;CMA;6;9.613268437751001;10.98665048705641;0.1554912376962862;2.292887149042641;0.8404701673048406
9;1;CMA;7;8.082267136258093;8.057169635973937;0.06494420419699558;3.013219250873957;0.3825875538289893
9;1;CMA;8;8.077931958378723;8.036768573361105;0.05901368246417422;2.987431127642347;0.43600585401618835
9;1;CMA;9;8.077521236685685;8.035666542564078;0.058622733973414554;2.986636413669647;0.4373141356539734
9;1;CMA;10;8.077521358394337;8.035667685124043;0.05862273101362603;2.986634036305445;0.43731830344927647
9;1;CauchyOnePlusOne;1;8.078131086427804;8.034583413251848;0.056954556342138196;2.9756300663558575;0.4582235569357353
9;1;CauchyOnePlusOne;2;8.078488861179903;8.037717569328723;0.05728119662792116;2.9720201143473903;0.4610461064706713
9;1;CauchyOnePlusOne;3;8.079475978382563;8.046364934521952;0.05818243935505636;2.962060137136014;0.4688334820040963
9;1;CauchyOnePlusOne;4;8.079083966189305;8.042968828544952;0.05783694222365207;2.966037883315211;0.465662579534086
9;1;CauchyOnePlusOne;5;8.079402978022966;8.04572600209835;0.0581159748009808;2.962797041605453;0.46825641351145375
9;1;CauchyOnePlusOne;6;8.086825783788267;7.964834839111218;0.048639484723907805;3.1190167639969286;0.31950300153751976
9;1;CauchyOnePlusOne;7;8.084944201137896;7.9681921253598205;0.04945641554857943;3.103627008218719;0.3369786288024148
9;1;CauchyOnePlusOne;8;8.091968137421487;8.035268668104857;0.06008434505377636;3.103711154369523;0.27125975426828625
9;1;CauchyOnePlusOne;9;8.087732269616023;7.961293465196961;0.048006395349742784;3.1256805579517786;0.31476251579941017
9;1;CauchyOnePlusOne;10;8.078769387518971;8.040175055048177;0.057537322725489795;2.9691896212005497;0.4632591544736725
9;1;DiagonalCMA;1;10.161377296653196;11.007731917195999;0.080936968593319;2.3815110095205583;0.901690415274172
9;1;DiagonalCMA;2;8.078815069436521;8.018320931680764;0.0567679948433515;3.0089236628899125;0.41934849784051736
9;1;DiagonalCMA;3;8.077542289615664;8.035426219649935;0.058600398547535;2.986935818317702;0.43704191223947725
9;1;DiagonalCMA;4;8.818436754441835;9.01532294789203;0.05548755275411219;2.373947225198667;1.366986381059388
9;1;DiagonalCMA;5;8.078773418069177;8.023273426059067;0.05761779670860866;3.005654855079914;0.4197168508405044
9;1;DiagonalCMA;6;8.081344150544773;7.98736607843489;0.053142338903124975;3.0524897610935033;0.3842303551063184
9;1;DiagonalCMA;7;8.07789526668563;8.035105439922146;0.05759092065047499;2.979587419330397;0.4508825569720004
9;1;DiagonalCMA;8;10.921656138162245;11.427112505864674;-0.04693668452458154;1.737110468174701;2.8206705514206973
9;1;DiagonalCMA;9;8.078245588886688;8.03558645047795;0.0570590879555184;2.9744747232542132;0.45912692872858146
9;1;DiagonalCMA;10;8.077954286922655;8.034924830733912;0.05741042788429793;2.9785259726543853;0.452933637173353
9;1;QrDE;1;8.086163074846388;7.967259503660223;0.048972315953741755;3.0704498695733142;0.3749378100635363
9;1;QrDE;2;8.19915413643666;8.101434879052045;0.03784024007695208;2.824367301371118;0.759178214468113
9;1;QrDE;3;8.090761705662723;8.072903594482346;0.06631698915614308;3.051973357976026;0.30142864801080094
9;1;QrDE;4;8.080019996710417;8.051995227313204;0.060582627161640895;2.9699584164595434;0.4470299347816117
9;1;QrDE;5;8.077694849326658;8.03454216480879;0.058469559023513834;2.987590500654595;0.4376253096747779
9;1;QrDE;6;8.078358227269648;8.033442092090288;0.05775852199340799;2.9840721738555436;0.44625898091276245
9;1;QrDE;7;8.093014782820966;8.094772212000873;0.060795905185181624;2.9199092297828964;0.5094074402025373
9;1;QrDE;8;8.078809937546085;8.031450493837635;0.05743298835967457;2.9885843526765354;0.43677044345750804
9;1;QrDE;9;8.116967581829428;7.992862600145523;0.048779543584239006;3.0451910072753976;0.4465113928089542
9;1;QrDE;10;8.079382999483215;8.020764904420458;0.055309019439001156;2.9900474018053678;0.44697187541555305
9;1;NelderMead;1;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;2;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;3;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;4;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;5;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;6;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;7;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;8;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;9;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;NelderMead;10;8.077521236684461;8.0356665425535;0.05862273397252424;2.9866364136837493;0.437314135637941
9;1;RandomSearch;1;52.40681168905545;56.34544687155508;1.0168258570656832;6.601299226087498;-11.001142027852786
9;1;RandomSearch;2;63.1453648457555;64.11655509062281;-1.305556325356271;-4.595687978667193;18.475509102121848
9;1;RandomSearch;3;10.931487157011578;10.9174685669329;0.13506272173178502;2.742350784750357;0.8557402970454362
9;1;RandomSearch;4;42.42632136910164;41.63123208722962;-0.1491138255849478;0.6885219076839775;2.706412620037703
9;1;RandomSearch;5;45.555426437783304;45.454427669363;0.15946703508173954;-3.1138161562837183;10.917048256992615
9;1;RandomSearch;6;48.87840185877211;45.43387486520066;0.9800687933733556;7.621456219992886;-8.837310744601098
9;1;RandomSearch;7;40.91835677178154;38.97127864175754;-0.31190537492476267;5.992842127994045;-4.296576034170144
9;1;RandomSearch;8;43.06730040417342;41.373816047651204;-1.2003017611907438;0.17166997755448676;9.253305526539677
9;1;RandomSearch;9;37.33275487161396;34.894092391475404;0.3388797340000309;8.98716647078249;-9.14050199316683
9;1;RandomSearch;10;39.89095595454016;41.37268496359834;-0.18430938931535223;3.262895899053433;3.274734693547231
9;1;ScrHammersleySearch;1;34.2955943047835;31.77849550775358;0.32499999999999574;8.50830078125;-8.695320835238533
9;1;ScrHammersleySearch;2;44.09869800610331;43.695266228459644;0.375;-3.99169921875;10.387136107300712
9;1;ScrHammersleySearch;3;44.09869800610331;43.695266228459644;0.375;-3.99169921875;10.387136107300712
9;1;ScrHammersleySearch;4;44.09869800610331;43.695266228459644;0.375;-3.99169921875;10.387136107300712
9;1;ScrHammersleySearch;5;34.2955943047835;31.77849550775358;0.32499999999999574;8.50830078125;-8.695320835238533
9;1;ScrHammersleySearch;6;34.2955943047835;31.77849550775358;0.32499999999999574;8.50830078125;-8.695320835238533
9;1;ScrHammersleySearch;7;44.09869800610331;43.695266228459644;0.375;-3.99169921875;10.387136107300712
9;1;ScrHammersleySearch;8;34.2955943047835;31.77849550775358;0.32499999999999574;8.50830078125;-8.695320835238533
9;1;ScrHammersleySearch;9;44.09869800610331;43.695266228459644;0.375;-3.99169921875;10.387136107300712
9;1;ScrHammersleySearch;10;44.09869800610331;43.695266228459644;0.375;-3.99169921875;10.387136107300712
9;2;OnePlusOne;1;8.16225997259748;7.8019052374352125;0.034406227900990745;3.095978437955931;0.425298053031896
9;2;OnePlusOne;2;8.162082936907499;7.802584404243134;0.034347893965511696;3.0968650906715784;0.42442248656395803
9;2;OnePlusOne;3;8.153938604392359;7.867683361838044;0.030808044604269204;3.141671953797196;0.3905377824058571
9;2;OnePlusOne;4;8.158953654788363;7.905051982465512;0.03015458921844751;3.242740332207226;0.24721564016780734
9;2;OnePlusOne;5;8.161475307341242;7.808070975830074;0.03405160862175693;3.100361990265782;0.422137668516918
9;2;OnePlusOne;6;8.153428411278595;7.868130013697866;0.030695633307688697;3.1439658397638093;0.38759854107045955
9;2;OnePlusOne;7;8.161382434097906;7.8038639157151675;0.03416421397746947;3.10015227579303;0.4206059645294319
9;2;OnePlusOne;8;8.154074904808004;7.919344072890536;0.027051409747879805;3.2301299762480165;0.28541096502061297
9;2;OnePlusOne;9;8.151101935743107;7.888216597647342;0.028927772515467427;3.2068625342928287;0.30440202931830324
9;2;OnePlusOne;10;8.173961220699146;8.021802200439803;0.020519125644402232;3.314815909621573;0.2019995272029626
9;2;DE;1;8.153144965538573;7.909210428492226;0.03193294038598281;3.195998147528717;0.3166243733889489
9;2;DE;2;8.149983119343382;7.872071687328078;0.029216438880090036;3.1875323280093104;0.32792930995112063
9;2;DE;3;8.233568711771646;7.805644278355536;0.06775345768058783;3.027141927370385;0.3705707837417178
9;2;DE;4;8.271567835911489;8.351553072433546;-0.0004202131108927386;3.4536284712442233;0.1352645061495305
9;2;DE;5;13.725801433403051;14.636114167759043;0.03598321845241711;5.055687247883386;-2.4038607254242486
9;2;DE;6;8.194874858417574;7.833569031820836;0.057587821351376196;3.1413548328070835;0.26197421888255984
9;2;DE;7;8.186134488486086;7.845225335823811;0.03038037261800801;3.06134648384033;0.5035213867516165
9;2;DE;8;17.399824336318108;17.301125044176885;-0.1595586015615566;0.42273704674921536;5.443515441958539
9;2;DE;9;8.150630533498013;7.861191426804437;0.03029974848928455;3.177246931101931;0.3362638566876563
9;2;DE;10;8.572975349960812;8.723546275873552;-0.013264917620590191;3.6708972149236536;-0.12249116091533752
9;2;RealSpacePSO;1;8.149593739612982;7.876097934370405;0.029205671628573057;3.1732817391470185;0.3509695048283041
9;2;RealSpacePSO;2;8.149529834495773;7.878584918947768;0.029549117964644052;3.1642224855008654;0.36433592457011454
9;2;RealSpacePSO;3;8.149605196894836;7.875650053390353;0.029143819394766103;3.174911868306443;0.34856437127203066
9;2;RealSpacePSO;4;8.149573087122413;7.876900508449015;0.02931650438955811;3.1703574493715356;0.3552841480617409
9;2;RealSpacePSO;5;8.149573231670129;7.87689493688034;0.029315730661706906;3.170377751155226;0.35525420677820196
9;2;RealSpacePSO;6;8.149597218787527;7.876070841376799;0.02919662666569839;3.173309362490342;0.350946179039425
9;2;RealSpacePSO;7;8.149626862993657;7.874806402374479;0.029027375419583033;3.177983039869323;0.3440328828575558
9;2;RealSpacePSO;8;8.149609548995345;7.875480662732855;0.029120418915246478;3.1755289757003813;0.34765388676848946
9;2;RealSpacePSO;9;8.149625085210822;7.874875522151785;0.029036857835948005;3.1777328669946945;0.3444021557327518
9;2;RealSpacePSO;10;8.149569467321346;7.877047908310654;0.029336396241928492;3.1698236392896955;0.35607308947023214
9;2;CMA;1;8.149537681318227;7.878453186861613;0.02952823261334788;3.164467796061358;0.3639868631543817
9;2;CMA;2;8.1495298324381;7.878585018119411;0.02954913391537469;3.164222095545204;0.3643364937111278
9;2;CMA;3;8.149529830083846;7.878585090741142;0.029549141691751105;3.1642218596740643;0.36433684793457005
9;2;CMA;4;8.149529830093048;7.878585090481203;0.029549141658101314;3.164221860916305;0.36433684608894396
9;2;CMA;5;8.14952983010204;7.878585090304062;0.029549141738212943;3.1642218584732165;0.36433684944100464
9;2;CMA;6;8.1495332756359;7.878533772463728;0.029542304988705248;3.1644620819189506;0.3639805776190748
9;2;CMA;7;8.149529830104635;7.878585089897289;0.02954914165243005;3.164221861118245;0.36433684560406426
9;2;CMA;8;8.149529835380072;7.878585107477906;0.029549142701645582;3.1642218444456613;0.36433687339827103
9;2;CMA;9;8.149529830385744;7.878585094287341;0.029549141662695292;3.164221864021718;0.3643368427333865
9;2;CMA;10;8.149529844211123;7.878585066711159;0.029549100350070655;3.164222161013493;0.36433651361453684
9;2;CauchyOnePlusOne;1;8.149845208618872;7.8722750960696946;0.02986920095654433;3.1603717992803784;0.36697017326539266
9;2;CauchyOnePlusOne;2;8.151360611840984;7.857219654190041;0.031874453924248286;3.151224164497346;0.36894448862047663
9;2;CauchyOnePlusOne;3;8.149765097106936;7.8733462857212055;0.02981486745512516;3.1610253883640045;0.36652313814483595
9;2;CauchyOnePlusOne;4;8.149914568386558;7.871347670489643;0.029916242373766153;3.1598059282113957;0.36735721192089965
9;2;CauchyOnePlusOne;5;8.149635846043912;7.875074531735435;0.02972720636000338;3.1620798820501053;0.3658018964344127
9;2;CauchyOnePlusOne;6;8.15113768229353;7.888025605890116;0.029040045647002428;3.2068129222040045;0.30401762291773815
9;2;CauchyOnePlusOne;7;8.151126053513474;7.888275380631519;0.02897242166307522;3.206957929500647;0.3041187572335097
9;2;CauchyOnePlusOne;8;8.151135040507683;7.882543025551532;0.02994277842520316;3.2030416110635285;0.30474666177186016
9;2;CauchyOnePlusOne;9;8.153075415166208;7.909259209200887;0.027568868529302695;3.222668864034881;0.29183133052115146
9;2;CauchyOnePlusOne;10;8.149925748109734;7.871198183811684;0.029923824723595404;3.1597147185356658;0.36741959657400636
9;2;DiagonalCMA;1;32.16618165491417;28.029893583151782;0.806683410400527;0.23775254301117432;0.8987818604409552
9;2;DiagonalCMA;2;8.150038035245405;7.873223846194499;0.029212685884084842;3.190468579782466;0.323690246038181
9;2;DiagonalCMA;3;8.150549553467384;7.878921093872374;0.029222655108789266;3.1992183804140755;0.31190319364884017
9;2;DiagonalCMA;4;8.154567650304601;7.830254367188247;0.036765312309416424;3.13420467027803;0.36844578140795253
9;2;DiagonalCMA;5;8.149535737131455;7.878430928912934;0.029527113262112124;3.164844437646898;0.36341925873412356
9;2;DiagonalCMA;6;8.149706922704079;7.875461835651704;0.028856652846546735;3.181516193493467;0.3394691740016444
9;2;DiagonalCMA;7;38.571073617745846;33.49848724918637;0.9870765461162032;-0.033437402914843456;0.7310691220226124
9;2;DiagonalCMA;8;8.1496284682978;7.8747733137839475;0.02902207196517234;3.1781297455367366;0.3438181084309779
9;2;DiagonalCMA;9;8.149628987150361;7.874765598492238;0.029022348782088262;3.178148625911528;0.3437863921292995
9;2;DiagonalCMA;10;8.149628155464075;7.874776002949423;0.029022232502964065;3.1781175746570236;0.343836749676414
9;2;QrDE;1;8.150184403081225;7.875926012066828;0.02931888568927639;3.188897918319234;0.32688224338869837
9;2;QrDE;2;8.151593587251718;7.916413423679591;0.026559822577871973;3.1994074362097713;0.3336723357453396
9;2;QrDE;3;8.15005485449729;7.869541803456917;0.029336161571714703;3.1837577214526087;0.33255098422253443
9;2;QrDE;4;8.15223374666505;7.865611693311872;0.0339912445145256;3.1532526078127985;0.3610148465187045
9;2;QrDE;5;8.163581161107441;7.933668353987021;0.030930834532887315;3.253831359778807;0.23572131228412052
9;2;QrDE;6;8.158267584192181;7.85982366469428;0.02914998838139605;3.130186743789733;0.40958694000467455
9;2;QrDE;7;8.164734364337958;8.014080710102043;0.016464787116484803;3.2591926456199487;0.3024546074292048
9;2;QrDE;8;8.90346382294213;8.924620789490072;-0.00413466677204221;3.817309272943606;-0.3899709928840094
9;2;QrDE;9;8.196943217051347;7.798293532945514;0.05387098000256621;3.153144422105625;0.2524375875437809
9;2;QrDE;10;8.1665234244498;7.939187113548435;0.029319553144980894;3.270000437165422;0.21706738142008697
9;2;NelderMead;1;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;2;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;3;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;4;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;5;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;6;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;7;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;8;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;9;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;NelderMead;10;8.14952983007298;7.878585091019834;0.02954914173953109;3.164221858699272;0.36433684934398297
9;2;RandomSearch;1;56.428564445038;48.042932661453975;1.0168258570656832;6.601299226087498;-11.001142027852786
9;2;RandomSearch;2;65.9627647855881;58.21087729066527;-1.305556325356271;-4.595687978667193;18.475509102121848
9;2;RandomSearch;3;11.0236965084168;10.721893378550815;0.13506272173178502;2.742350784750357;0.8557402970454362
9;2;RandomSearch;4;42.34148709786664;41.77075066153651;-0.1491138255849478;0.6885219076839775;2.706412620037703
9;2;RandomSearch;5;44.95796813979408;46.71203620482453;0.15946703508173954;-3.1138161562837183;10.917048256992615
9;2;RandomSearch;6;48.08380635245164;46.94087284816535;0.9800687933733556;7.621456219992886;-8.837310744601098
9;2;RandomSearch;7;40.19753024830665;40.39727413039841;-0.31190537492476267;5.992842127994045;-4.296576034170144
9;2;RandomSearch;8;44.55081462828776;38.15387180860963;-1.2003017611907438;0.17166997755448676;9.253305526539677
9;2;RandomSearch;9;35.47057561471102;38.707619158180044;0.3388797340000309;8.98716647078249;-9.14050199316683
9;2;RandomSearch;10;39.788965073715204;41.66234471846392;-0.18430938931535223;3.262895899053433;3.274734693547231
9;2;ScrHammersleySearch;1;32.75674122471307;34.90478583164917;0.32499999999999574;8.50830078125;-8.695320835238533
9;2;ScrHammersleySearch;2;43.04276104112395;45.906690215126844;0.375;-3.99169921875;10.387136107300712
9;2;ScrHammersleySearch;3;43.04276104112395;45.906690215126844;0.375;-3.99169921875;10.387136107300712
9;2;ScrHammersleySearch;4;43.04276104112395;45.906690215126844;0.375;-3.99169921875;10.387136107300712
9;2;ScrHammersleySearch;5;32.75674122471307;34.90478583164917;0.32499999999999574;8.50830078125;-8.695320835238533
9;2;ScrHammersleySearch;6;32.75674122471307;34.90478583164917;0.32499999999999574;8.50830078125;-8.695320835238533
9;2;ScrHammersleySearch;7;43.04276104112395;45.906690215126844;0.375;-3.99169921875;10.387136107300712
9;2;ScrHammersleySearch;8;32.75674122471307;34.90478583164917;0.32499999999999574;8.50830078125;-8.695320835238533
9;2;ScrHammersleySearch;9;43.04276104112395;45.906690215126844;0.375;-3.99169921875;10.387136107300712
9;2;ScrHammersleySearch;10;43.04276104112395;45.906690215126844;0.375;-3.99169921875;10.387136107300712
9;3;OnePlusOne;1;7.836845952024703;8.518051788869792;0.04511634948679448;2.9769606532121835;0.49241783673531225
9;3;OnePlusOne;2;7.8376026437365285;8.522384982213731;0.045509755755041126;2.9722287881195717;0.49565414561417076
9;3;OnePlusOne;3;7.837578210447112;8.522245282010546;0.045497013084825406;2.972381570989215;0.49554979015278877
9;3;OnePlusOne;4;7.827243518411793;8.49232843992962;0.03709694906331479;3.108952184477266;0.35902449857614377
9;3;OnePlusOne;5;7.836119821362201;8.5136504634535;0.044783354098443036;2.981509551442013;0.4891511714181115
9;3;OnePlusOne;6;7.827957168145779;8.49055727562312;0.036633477034741666;3.113863817870933;0.35514877132432554
